started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-07-23 10:59:38.130000+00:00,2021-07-23 11:54:06.059000+00:00,3267,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084
2021-07-23 11:01:36.878000+00:00,2021-07-23 11:08:33.973000+00:00,417,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818
2021-07-23 11:04:28.826000+00:00,2021-07-23 11:54:46.720000+00:00,3017,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084
2021-07-23 11:22:20.678000+00:00,2021-07-23 11:42:54.173000+00:00,1233,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2021-07-23 11:25:13.458000+00:00,2021-07-23 11:43:29.448000+00:00,1095,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2021-07-23 11:25:38.220000+00:00,2021-07-23 11:43:24.460000+00:00,1066,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,1768,Thirlestane Road,On corner with St Margaret's Place,55.935323709648124,-3.198763443819871
2021-07-23 11:31:10.050000+00:00,2021-07-23 11:38:55.952000+00:00,465,1748,Colinton Road,Near Napier University Merchiston Campus,55.933416359161036,-3.21239711224257,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657
2021-07-23 11:34:50.350000+00:00,2021-07-23 11:40:41.556000+00:00,351,1753,Waitrose Comely Bank,On Fettes Avenue next to Waitrose,55.959536249717715,-3.223434402338853,1753,Waitrose Comely Bank,On Fettes Avenue next to Waitrose,55.959536249717715,-3.223434402338853
2021-07-23 11:35:24.273000+00:00,2021-07-23 11:59:17.131000+00:00,1432,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-07-23 11:41:17.413000+00:00,2021-07-23 11:54:08.575000+00:00,771,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2021-07-23 11:44:01.109000+00:00,2021-07-23 12:57:05.893000+00:00,4384,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-23 11:45:05.175000+00:00,2021-07-23 11:55:18.024000+00:00,612,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-23 11:46:06.190000+00:00,2021-07-23 11:52:19.913000+00:00,373,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871
2021-07-23 11:47:22.831000+00:00,2021-07-23 11:55:01.181000+00:00,458,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1726,Simon Square,Between Pleasance and Nicholson Street,55.94485886752089,-3.182589723460069
2021-07-23 11:48:09.862000+00:00,2021-07-23 12:13:54.676000+00:00,1544,1809,Royal Edinburgh Hospital,Next to Kennedy Tower,55.92781815597736,-3.2133077222032247,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-07-23 11:50:31.755000+00:00,2021-07-23 11:57:41.541000+00:00,429,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459,1726,Simon Square,Between Pleasance and Nicholson Street,55.94485886752089,-3.182589723460069
2021-07-23 11:54:54.023000+00:00,2021-07-23 12:03:31.943000+00:00,517,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-23 12:01:52.327000+00:00,2021-07-23 12:14:47.247000+00:00,774,1819,Heriot Watt - Edinburgh Business School,Outside Edinburgh Business School,55.9088228790413,-3.320113285176247,1822,Edinburgh Park Station,Next to Rail and Tram stations,55.927382676939004,-3.307442444578868
2021-07-23 12:02:28.271000+00:00,2021-07-23 13:53:31.678000+00:00,6663,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704
2021-07-23 12:02:34.385000+00:00,2021-07-23 12:33:57.380000+00:00,1882,1768,Thirlestane Road,On corner with St Margaret's Place,55.935323709648124,-3.198763443819871,1739,Edinburgh Royal Infirmary,Front of new Sick Kids Hospital,55.92135417116336,-3.1369712992544976
2021-07-23 12:04:51.773000+00:00,2021-07-23 12:35:13.776000+00:00,1822,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864
2021-07-23 12:11:15.877000+00:00,2021-07-23 12:45:54.054000+00:00,2078,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2021-07-23 12:11:21.195000+00:00,2021-07-23 12:27:00.452000+00:00,939,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-07-23 12:13:47.169000+00:00,2021-07-23 12:20:34.461000+00:00,407,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2021-07-23 12:15:17.215000+00:00,2021-07-23 12:27:35.603000+00:00,738,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-07-23 12:16:51.801000+00:00,2021-07-23 12:22:36.784000+00:00,344,1726,Simon Square,Between Pleasance and Nicholson Street,55.94485886752089,-3.182589723460069,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459
2021-07-23 12:18:00.969000+00:00,2021-07-23 12:25:15.086000+00:00,434,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-07-23 12:23:12.782000+00:00,2021-07-23 15:02:35.888000+00:00,9563,1739,Edinburgh Royal Infirmary,Front of new Sick Kids Hospital,55.92135417116336,-3.1369712992544976,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-23 12:23:53.058000+00:00,2021-07-23 12:54:29.830000+00:00,1836,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-23 12:24:27.414000+00:00,2021-07-23 12:41:14.445000+00:00,1007,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-23 12:27:16.161000+00:00,2021-07-23 12:49:27.650000+00:00,1331,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.1889197367352153,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2021-07-23 12:27:17.632000+00:00,2021-07-23 15:18:11.057000+00:00,10253,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2021-07-23 12:27:23.131000+00:00,2021-07-23 12:28:46.371000+00:00,83,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2021-07-23 12:27:50.932000+00:00,2021-07-23 13:08:53.260000+00:00,2462,1757,Meggetland,Meggetland Sports Complex,55.92758664038103,-3.2336710530441906,1754,Murrayfield Tram,Next to Murrayfield Tram Station,55.94191081116495,-3.2378003138226177
2021-07-23 12:28:24.542000+00:00,2021-07-23 12:35:41.255000+00:00,436,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-07-23 12:28:57.987000+00:00,2021-07-23 12:36:21.391000+00:00,443,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2021-07-23 12:38:46.445000+00:00,2021-07-23 13:41:50.123000+00:00,3783,1722,Cramond Foreshore,Near Cramond Beach,55.980030767403164,-3.300641788832536,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333
2021-07-23 12:38:52.500000+00:00,2021-07-23 13:41:48.192000+00:00,3775,1722,Cramond Foreshore,Near Cramond Beach,55.980030767403164,-3.300641788832536,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333
2021-07-23 12:39:17.238000+00:00,2021-07-23 12:46:42.224000+00:00,444,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818
2021-07-23 12:46:08.868000+00:00,2021-07-23 13:07:57.687000+00:00,1308,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-23 12:49:26.148000+00:00,2021-07-23 13:22:31.320000+00:00,1985,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,254,Kings Building 3,Kings Building House,55.923478807846635,-3.1753845849070785
2021-07-23 12:49:37.547000+00:00,2021-07-23 13:03:25.886000+00:00,828,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.1758883709196652,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-23 12:56:34.392000+00:00,2021-07-23 13:31:08.538000+00:00,2074,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-07-23 13:04:42.700000+00:00,2021-07-23 13:21:19.546000+00:00,996,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-07-23 13:09:13.630000+00:00,2021-07-23 13:20:22.717000+00:00,669,1754,Murrayfield Tram,Next to Murrayfield Tram Station,55.94191081116495,-3.2378003138226177,1754,Murrayfield Tram,Next to Murrayfield Tram Station,55.94191081116495,-3.2378003138226177
2021-07-23 13:12:23.991000+00:00,2021-07-23 13:15:01.021000+00:00,157,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-23 13:13:26.828000+00:00,2021-07-23 13:25:36.836000+00:00,730,1098,Marchmont Crescent,Corner of Marchmont Road,55.936431918148195,-3.194150044314256,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-23 13:13:49.228000+00:00,2021-07-23 13:24:14.605000+00:00,625,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134
2021-07-23 13:14:14.740000+00:00,2021-07-23 13:59:10.547000+00:00,2695,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-23 13:28:59.012000+00:00,2021-07-23 13:57:22.042000+00:00,1703,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-23 13:29:38.951000+00:00,2021-07-23 13:56:57.496000+00:00,1638,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-23 13:30:43.397000+00:00,2021-07-23 13:42:57.568000+00:00,734,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818
2021-07-23 13:32:15.921000+00:00,2021-07-23 13:42:55.831000+00:00,639,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956
2021-07-23 13:33:59.895000+00:00,2021-07-23 14:33:19.133000+00:00,3559,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-23 13:34:20.664000+00:00,2021-07-23 13:45:36.787000+00:00,676,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,1737,Inverleith Row,Corner with Inverleith Terrace,55.964117879889585,-3.2020947474163677
2021-07-23 13:37:45.247000+00:00,2021-07-23 13:57:05.897000+00:00,1160,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-07-23 13:38:53.895000+00:00,2021-07-23 13:52:39.707000+00:00,825,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-23 13:39:53.242000+00:00,2021-07-23 15:24:53.883000+00:00,6300,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-07-23 13:40:01.690000+00:00,2021-07-23 14:12:46.367000+00:00,1964,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547
2021-07-23 13:40:36.023000+00:00,2021-07-23 14:04:28.748000+00:00,1432,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225
2021-07-23 13:40:58.500000+00:00,2021-07-23 15:25:27.963000+00:00,6269,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-07-23 13:42:43.356000+00:00,2021-07-23 13:54:30.047000+00:00,706,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956
2021-07-23 13:46:13.197000+00:00,2021-07-23 13:55:15.791000+00:00,542,1745,Scotland Street,Corner with Royal Crescent,55.96037972054591,-3.1954703369027584,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-07-23 13:48:09.266000+00:00,2021-07-23 14:07:54.541000+00:00,1185,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298,252,Kings Buildings 1,Grant Institute,55.92418540667696,-3.173830830087809
2021-07-23 13:53:09.283000+00:00,2021-07-23 14:23:15.221000+00:00,1805,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-07-23 13:53:45.826000+00:00,2021-07-23 14:06:33.307000+00:00,767,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.1758883709196652
2021-07-23 13:57:00.913000+00:00,2021-07-23 14:44:00.335000+00:00,2819,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.1889197367352153,1019,Grassmarket,West end of Grassmarket,55.947097278583385,-3.1972457326126005
2021-07-23 13:58:10.602000+00:00,2021-07-23 15:08:51.475000+00:00,4240,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.1889197367352153,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676648672239,-3.2020378290551434
2021-07-23 13:58:23.157000+00:00,2021-07-23 14:59:02.163000+00:00,3639,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704
2021-07-23 13:58:45.964000+00:00,2021-07-23 14:12:16.303000+00:00,810,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-23 13:59:09.323000+00:00,2021-07-23 14:58:39.278000+00:00,3569,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704
